0.04355126619338989,1
0.019478414207696915,1
0.0814346894621849,1
0.035986147820949554,1
0.037151798605918884,1
0.0614999458193779,1
0.05090031400322914,1
0.09722785651683807,1
0.030459046363830566,1
0.07515597343444824,1
0.09574365615844727,1
0.1364445984363556,1
0.04806871712207794,1
0.03655868023633957,1
0.030339036136865616,1
0.055152010172605515,1
0.126967191696167,1
0.02418876439332962,1
0.06952645629644394,1
0.056390877813100815,1
0.1984514445066452,1
0.0222912710160017,1
0.04038292169570923,1
0.13221538066864014,1
0.028709664940834045,1
0.1597166657447815,1
0.041163306683301926,1
0.13084828853607178,1
0.04504253715276718,1
0.12544627487659454,1
0.18337593972682953,1
0.03152240440249443,1
0.07508614659309387,1
0.009062561206519604,1
0.12752500176429749,1
0.05923839658498764,1
0.086592897772789,1
0.01773221045732498,1
0.033775992691516876,1
0.11348702758550644,1
0.0484582856297493,1
0.122930146753788,1
0.1104864850640297,1
0.02619379200041294,1
0.11984584480524063,1
0.005740411579608917,1
0.035435862839221954,1
0.039612963795661926,1
0.25956079363822937,1
0.04350645840167999,1
0.015656521543860435,1
0.1950068473815918,1
0.1139000952243805,1
0.33628034591674805,1
0.13311205804347992,1
0.3379340171813965,1
0.05755230411887169,1
0.03128224238753319,1
0.030321437865495682,1
0.18633073568344116,1
0.19390754401683807,1
0.1803901493549347,1
0.12737062573432922,1
0.3037426471710205,1
0.02625766023993492,1
0.05782695487141609,1
0.04604535922408104,1
0.2633877396583557,1
0.034304648637771606,1
0.14724141359329224,1
0.22490572929382324,1
0.034138910472393036,1
0.16266633570194244,1
0.07061697542667389,1
0.02790086530148983,1
0.22941182553768158,1
0.053063638508319855,1
0.06467169523239136,1
0.16777253150939941,1
0.04002607986330986,1
0.05104690045118332,1
0.06148551404476166,1
0.01905117742717266,1
0.04743456095457077,1
0.011286307126283646,1
0.07743231952190399,1
0.05996853858232498,1
0.03424224257469177,1
0.13389158248901367,1
0.12494303286075592,1
0.0068853166885674,1
0.07258109748363495,1
0.08468417823314667,1
0.052586160600185394,1
0.1383163183927536,1
0.02951282262802124,1
0.20701412856578827,1
0.15529541671276093,1
